;;TEST NEARK_COMPARE_EM: Thu Feb  3 02:37:13 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,2,200,2,RAN,BOM,97774.1,99426.5,47127.8,49713.3
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:03:45 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,1,100,1,RAN,BOM,29.9,73554.2,15.59,73554.2
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:06:35 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,2,200,2,RAN,BOM,97774.1,99426.5,47127.8,49713.3
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:09:24 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,3,300,3,RAN,BOM,98817.2,99578.6,32180.3,33192.9
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:12:19 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,4,400,4,RAN,BOM,99133.4,99645.2,24332.2,24911.3
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:15:14 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,5,500,5,RAN,BOM,99265.4,99697.9,19554.5,19939.6
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:18:01 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,6,600,6,RAN,BOM,99406.1,99716.7,16344.1,16619.5
;;TEST NEARK_COMPARE_EM: Tue Feb  8 02:20:54 2022
;;[CLasses]:
;;[6CMTreeI8HMPointGILj100EE8HMMetricE],[8HMMetric, ]
DiffCnt,MADI,dim,dbSize,nQueries,maxResults,nfound,aveNfound,Pivot,Partition,CMT.nodesVisited,Baseline.nodesVisited,CMT.numDistCalls,Baseline.numDistCalls
0,17,100,100000,100,7,700,7,RAN,BOM,99509.2,99756.7,14046.7,14251
